Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,CommentCount,FavoriteCount,ParentId,OwnerDisplayName
6587,2,,2015-12-04 21:50:38.540,3,,90,90,2015-12-19 03:07:57.710,2015-12-19 03:07:57.710,2,,6583,
6589,2,,2015-12-05 00:37:22.260,3,,9171,9171,2015-12-08 10:52:13.747,2015-12-08 10:52:13.747,0,,5430,
6595,2,,2015-12-05 21:15:24.633,3,,2976,,,2015-12-05 21:15:24.633,0,,6594,
6597,2,,2015-12-05 22:13:26.487,8,,9452,,,2015-12-05 22:13:26.487,0,,6596,
6599,2,,2015-12-06 15:00:06.577,3,,8642,8642,2015-12-14 09:14:05.907,2015-12-14 09:14:05.907,0,,6596,
6600,2,,2015-12-06 15:00:11.157,2,,9460,9460,2015-12-17 03:06:44.977,2015-12-17 03:06:44.977,1,,6097,
6601,2,,2015-12-06 18:01:06.067,2,,90,,,2015-12-06 18:01:06.067,0,,6097,
6603,2,,2015-12-06 23:54:39.943,2,,90,,,2015-12-06 23:54:39.943,0,,6602,
6604,2,,2015-12-06 23:57:26.183,1,,3217,,,2015-12-06 23:57:26.183,0,,6569,
6605,2,,2015-12-07 00:28:09.293,1,,190,,,2015-12-07 00:28:09.293,0,,4744,
6606,2,,2015-12-07 08:48:17.883,4,,5763,5763,2015-12-07 09:14:30.910,2015-12-07 09:14:30.910,0,,6594,
6607,2,,2015-12-07 09:07:12.303,1,,5763,,,2015-12-07 09:07:12.303,0,,6573,
6609,2,,2015-12-07 19:39:38.737,2,,2976,,,2015-12-07 19:39:38.737,1,,6608,
6613,2,,2015-12-08 13:34:31.587,3,,2976,,,2015-12-08 13:34:31.587,0,,6612,
6614,2,,2015-12-08 15:40:57.627,4,,5601,5601,2015-12-08 16:11:21.423,2015-12-08 16:11:21.423,1,,6568,
6616,2,,2015-12-08 21:49:42.460,3,,7216,,,2015-12-08 21:49:42.460,0,,5756,
6617,2,,2015-12-08 22:17:53.490,1,,1667,,,2015-12-08 22:17:53.490,0,,6615,
6618,2,,2015-12-08 22:44:38.807,1,,1667,,,2015-12-08 22:44:38.807,0,,6602,
6619,2,,2015-12-08 22:46:51.010,2,,1667,,,2015-12-08 22:46:51.010,0,,6594,
6620,2,,2015-12-08 22:51:57.840,1,,1667,,,2015-12-08 22:51:57.840,2,,6593,
6623,2,,2015-12-09 10:27:10.073,1,,263,,,2015-12-09 10:27:10.073,0,,6622,
6624,2,,2015-12-09 12:27:00.867,3,,6156,,,2015-12-09 12:27:00.867,0,,6557,
6626,2,,2015-12-09 16:50:28.073,1,,18,9490,2015-12-09 18:57:00.263,2015-12-09 18:57:00.263,0,,6622,
6630,2,,2015-12-09 19:14:41.933,5,,18,,,2015-12-09 19:14:41.933,0,,6627,
6637,2,,2015-12-10 11:13:48.703,4,,9512,,,2015-12-10 11:13:48.703,4,,3647,
6638,2,,2015-12-10 11:56:23.600,5,,190,,,2015-12-10 11:56:23.600,2,,6634,
6643,2,,2015-12-10 17:12:08.133,3,,18,,,2015-12-10 17:12:08.133,0,,6641,
6644,2,,2015-12-10 22:47:18.193,1,,9526,,,2015-12-10 22:47:18.193,0,,6508,
6646,2,,2015-12-10 16:55:30.550,1,,,,,2015-12-10 16:55:30.550,1,,6645,pplonski
6648,2,,2015-12-11 18:55:23.743,2,,5601,,,2015-12-11 18:55:23.743,0,,6647,
6649,2,,2015-12-11 19:31:21.240,3,,263,,,2015-12-11 19:31:21.240,0,,6621,
6650,2,,2015-12-11 19:40:49.090,3,,1667,,,2015-12-11 19:40:49.090,0,,6642,
6651,2,,2015-12-11 21:18:51.750,2,,958,,,2015-12-11 21:18:51.750,0,,6642,
6652,2,,2015-12-12 00:22:00.040,2,,9537,,,2015-12-12 00:22:00.040,0,,5936,
6653,2,,2015-12-12 00:41:11.447,4,,9537,,,2015-12-12 00:41:11.447,0,,6641,
6654,2,,2015-12-12 11:48:02.013,4,,958,,,2015-12-12 11:48:02.013,2,,6632,
6657,2,,2015-12-12 22:20:49.383,4,,9543,8683,2015-12-13 09:12:56.950,2015-12-13 09:12:56.950,0,,5298,
6666,2,,2015-12-15 21:52:06.387,3,,9568,-1,2017-04-13 12:57:29.950,2015-12-15 21:52:06.387,0,,6231,
6670,2,,2015-12-16 09:20:23.563,4,,5763,,,2015-12-16 09:20:23.563,0,,6661,
6673,2,,2015-12-16 15:49:28.187,2,,18,,,2015-12-16 15:49:28.187,0,,5789,
6675,2,,2015-12-16 18:42:35.237,4,,8436,,,2015-12-16 18:42:35.237,1,,6632,
6678,2,,2015-12-17 00:46:33.230,3,,3565,,,2015-12-17 00:46:33.230,0,,6526,
6679,2,,2015-12-17 05:34:31.120,7,,1652,1652,2017-04-29 15:32:25.633,2017-04-29 15:32:25.633,0,,6676,
6681,2,,2015-12-17 16:41:03.050,1,,8436,,,2015-12-17 16:41:03.050,0,,6462,
6685,2,,2015-12-17 20:03:07.630,1,,3303,,,2015-12-17 20:03:07.630,0,,6684,
6687,2,,2015-12-17 21:33:39.797,2,,7244,,,2015-12-17 21:33:39.797,0,,6526,
6688,2,,2015-12-17 21:55:03.753,4,,6788,,,2015-12-17 21:55:03.753,5,,6583,
6691,2,,2015-12-18 09:11:35.640,3,,9407,5601,2015-12-20 05:42:47.137,2015-12-20 05:42:47.137,0,,5235,
6697,2,,2015-12-18 22:57:53.340,5,,9609,,,2015-12-18 22:57:53.340,0,,6671,
6698,2,,2015-12-19 15:17:28.587,3,,3905,7037,2016-11-10 08:48:28.427,2016-11-10 08:48:28.427,1,,6583,
6699,2,,2015-12-19 16:09:56.127,5,,3905,3905,2015-12-22 14:15:41.577,2015-12-22 14:15:41.577,0,,6693,
6700,2,,2015-12-19 17:40:08.780,2,,3905,,,2015-12-19 17:40:08.780,0,,6694,
6703,2,,2015-12-20 19:14:24.857,2,,3510,,,2015-12-20 19:14:24.857,0,,3594,
6708,2,,2015-12-21 19:43:20.147,2,,5763,5763,2015-12-21 19:49:07.730,2015-12-21 19:49:07.730,0,,6694,
6709,2,,2015-12-21 20:13:24.617,1,,8555,,,2015-12-21 20:13:24.617,0,,6683,
6711,2,,2015-12-21 20:31:13.263,1,,9625,,,2015-12-21 20:31:13.263,0,,1827,
6712,2,,2015-12-21 20:37:15.097,2,,8555,,,2015-12-21 20:37:15.097,0,,6682,
6713,2,,2015-12-22 00:23:10.823,1,,3303,,,2015-12-22 00:23:10.823,0,,6278,
6714,2,,2015-12-22 00:25:25.670,1,,3303,,,2015-12-22 00:25:25.670,0,,6680,
6715,2,,2015-12-22 00:26:30.730,1,,3303,,,2015-12-22 00:26:30.730,0,,6232,
6716,2,,2015-12-22 05:52:35.750,3,,1667,,,2015-12-22 05:52:35.750,2,,6702,
6717,2,,2015-12-22 06:13:06.270,2,,1667,,,2015-12-22 06:13:06.270,1,,6710,
6718,2,,2015-12-22 09:56:41.653,2,,5763,-1,2017-05-23 12:37:19.983,2015-12-22 09:56:41.653,0,,6707,
6719,2,,2015-12-22 10:24:43.637,2,,5763,5763,2015-12-22 10:30:50.787,2015-12-22 10:30:50.787,0,,6689,
6724,2,,2015-12-22 16:04:39.223,4,,334,,,2015-12-22 16:04:39.223,0,,6710,
6729,2,,2015-12-23 08:32:02.147,3,,5601,5601,2015-12-23 08:39:34.070,2015-12-23 08:39:34.070,0,,6722,
6730,2,,2015-12-23 11:16:16.080,8,,9641,,,2015-12-23 11:16:16.080,2,,1594,
6731,2,,2015-12-23 12:28:54.687,5,,334,,,2015-12-23 12:28:54.687,0,,6721,
6732,2,,2015-12-23 20:10:32.760,3,,2686,,,2015-12-23 20:10:32.760,0,,6720,
6733,2,,2015-12-23 20:35:41.540,5,,3451,,,2015-12-23 20:35:41.540,0,,6179,
6735,2,,2015-12-24 03:36:47.353,5,,1667,,,2015-12-24 03:36:47.353,2,,6734,
6737,2,,2015-12-25 14:24:39.613,2,,2976,,,2015-12-25 14:24:39.613,1,,6736,
6742,2,,2015-12-26 20:10:33.060,4,,5601,5601,2017-04-07 15:33:23.817,2017-04-07 15:33:23.817,2,,6740,
6743,2,,2015-12-26 21:01:38.173,5,,2976,-1,2017-04-13 12:33:47.137,2015-12-26 21:01:38.173,2,,6739,
6744,2,,2015-12-27 01:11:09.080,1,,1652,,,2015-12-27 01:11:09.080,0,,6690,
6745,2,,2015-12-27 02:00:28.630,2,,1652,,,2015-12-27 02:00:28.630,0,,6690,
6747,2,,2015-12-27 07:49:59.357,5,,5601,5601,2017-04-07 15:47:07.147,2017-04-07 15:47:07.147,2,,6741,
6749,2,,2015-12-27 15:54:15.470,7,,1511,,,2015-12-27 15:54:15.470,0,,6746,
6750,2,,2015-12-27 16:43:07.050,4,,1652,,,2015-12-27 16:43:07.050,0,,6748,
6751,2,,2015-12-27 23:18:35.567,2,,9304,9304,2015-12-28 12:47:21.633,2015-12-28 12:47:21.633,0,,5737,
6752,2,,2015-12-28 05:48:53.627,2,,9047,,,2015-12-28 05:48:53.627,0,,6316,
6753,2,,2015-12-28 12:25:02.327,2,,5601,,,2015-12-28 12:25:02.327,0,,6748,
6755,2,,2015-12-28 20:31:56.710,2,,3905,1511,2015-12-29 08:39:32.803,2015-12-29 08:39:32.803,0,,6696,
6757,2,,2015-12-29 17:16:18.637,3,,2976,,,2015-12-29 17:16:18.637,0,,6725,
6758,2,,2015-12-29 17:33:24.257,1,,505,,,2015-12-29 17:33:24.257,0,,6705,
6759,2,,2015-12-29 19:19:24.780,3,,90,,,2015-12-29 19:19:24.780,0,,6645,
6761,2,,2015-12-30 02:00:57.180,2,,5601,,,2015-12-30 02:00:57.180,0,,6399,
6763,2,,2015-12-30 11:41:09.320,3,,9693,,,2015-12-30 11:41:09.320,4,,6578,
6765,2,,2015-12-30 16:55:35.450,2,,9695,,,2015-12-30 16:55:35.450,0,,6295,
6766,2,,2015-12-30 19:34:06.827,3,,90,,,2015-12-30 19:34:06.827,0,,6764,
6769,2,,2015-12-31 00:23:30.413,1,,2976,,,2015-12-31 00:23:30.413,0,,6762,
6770,2,,2015-12-31 02:36:06.503,3,,5601,5601,2016-01-01 16:50:21.183,2016-01-01 16:50:21.183,1,,6768,
6772,2,,2015-12-31 12:31:42.493,2,,3905,3905,2015-12-31 12:49:24.290,2015-12-31 12:49:24.290,0,,6645,
6773,2,,2015-12-31 12:57:47.110,2,,3905,,,2015-12-31 12:57:47.110,0,,6179,
6774,2,,2015-12-31 16:22:44.607,2,,1652,5601,2016-01-02 21:26:04.877,2016-01-02 21:26:04.877,0,,6295,
6781,2,,2015-12-31 22:36:32.803,1,,9729,,,2015-12-31 22:36:32.803,1,,6780,verdery
6784,2,,2016-01-03 13:06:04.643,4,,2976,,,2016-01-03 13:06:04.643,0,,6780,
6785,2,,2016-01-03 18:09:18.290,2,,1652,,,2016-01-03 18:09:18.290,0,,613,
6789,2,,2016-01-04 13:34:09.660,3,,5763,,,2016-01-04 13:34:09.660,1,,6767,
6790,2,,2016-01-04 13:46:24.743,2,,5763,,,2016-01-04 13:46:24.743,1,,6786,
6791,2,,2016-01-04 21:32:18.083,5,,9304,,,2016-01-04 21:32:18.083,5,,6767,
6792,2,,2016-01-04 22:59:36.127,1,,1667,,,2016-01-04 22:59:36.127,0,,6780,
6794,2,,2016-01-05 13:24:31.860,3,,9735,,,2016-01-05 13:24:31.860,0,,4594,
6795,2,,2016-01-05 16:18:47.650,3,,6839,,,2016-01-05 16:18:47.650,0,,5366,
6796,2,,2016-01-05 18:38:06.743,2,,1667,,,2016-01-05 18:38:06.743,0,,5366,
6797,2,,2016-01-05 18:42:57.503,2,,1667,,,2016-01-05 18:42:57.503,0,,4594,
6801,2,,2016-01-06 15:41:54.150,3,,9760,9760,2016-01-06 16:22:00.567,2016-01-06 16:22:00.567,0,,5186,
6803,2,,2016-01-06 19:06:53.683,6,,1667,90,2016-01-06 21:41:22.923,2016-01-06 21:41:22.923,1,,6800,
6809,2,,2016-01-07 14:31:58.817,3,,9772,,,2016-01-07 14:31:58.817,1,,4142,
6810,2,,2016-01-07 15:53:58.683,5,,9773,,,2016-01-07 15:53:58.683,1,,6077,
6812,2,,2016-01-07 19:19:40.907,4,,3564,3564,2016-01-18 22:01:37.210,2016-01-18 22:01:37.210,0,,6811,
6813,2,,2016-01-07 21:27:50.893,3,,1667,,,2016-01-07 21:27:50.893,4,,6807,
6814,2,,2016-01-07 21:39:41.943,1,,1667,,,2016-01-07 21:39:41.943,0,,6805,
6817,2,,2016-01-07 22:31:36.907,3,,9779,5601,2016-01-16 20:18:14.737,2016-01-16 20:18:14.737,0,,6568,
6818,2,,2016-01-08 13:51:59.620,0,,8818,,,2016-01-08 13:51:59.620,0,,6615,
6820,2,,2016-01-08 17:02:27.723,4,,5601,-1,2017-05-23 12:37:19.983,2016-01-09 00:15:52.510,0,,6819,
6821,2,,2016-01-08 19:52:39.990,2,,231,,,2016-01-08 19:52:39.990,0,,6807,
6822,2,,2016-01-08 23:54:34.400,1,,9792,,,2016-01-08 23:54:34.400,0,,6234,
6825,2,,2016-01-06 12:07:21.723,1,,,,,2016-01-06 12:07:21.723,2,,6824,Bernardo Aflalo
6827,2,,2016-01-08 09:20:15.210,2,,9810,,,2016-01-08 09:20:15.210,1,,6826,davidski
6832,2,,2016-01-10 13:05:24.750,6,,2976,,,2016-01-10 13:05:24.750,0,,6831,
6835,2,,2016-01-11 12:27:48.097,6,,9811,9811,2017-05-20 08:29:45.137,2017-05-20 08:29:45.137,0,,1951,
6838,2,,2016-01-11 19:33:13.677,4,,1652,1511,2016-02-15 20:14:15.033,2016-02-15 20:14:15.033,0,,517,
6839,2,,2016-01-11 20:03:13.480,8,,1511,,,2016-01-11 20:03:13.480,1,,6837,
6841,2,,2016-01-11 20:25:01.547,3,,1511,,,2016-01-11 20:25:01.547,1,,6834,
6843,2,,2016-01-12 02:15:02.730,3,,2976,,,2016-01-12 02:15:02.730,0,,6842,
6844,2,,2016-01-12 02:18:05.587,1,,2976,,,2016-01-12 02:18:05.587,0,,5068,
6846,2,,2016-01-12 11:22:26.083,1,,5647,90,2017-06-07 20:36:58.773,2017-06-07 20:36:58.773,0,,6828,
6852,2,,2016-01-12 20:48:04.293,1,,9830,,,2016-01-12 20:48:04.293,0,,3744,
6855,2,,2016-01-13 12:46:22.673,3,,5763,5763,2016-01-18 08:16:21.977,2016-01-18 08:16:21.977,0,,3744,
6860,2,,2016-01-13 16:10:02.733,3,,1834,,,2016-01-13 16:10:02.733,0,,4510,
6862,2,,2016-01-13 21:04:14.090,6,,1511,,,2016-01-13 21:04:14.090,0,,6861,
6863,2,,2016-01-13 23:06:34.567,4,,334,,,2016-01-13 23:06:34.567,0,,6850,
6868,2,,2016-01-14 12:04:58.500,1,,6896,,,2016-01-14 12:04:58.500,0,,6851,
6869,2,,2016-01-14 12:14:41.373,-2,,9850,,,2016-01-14 12:14:41.373,2,,6867,
6870,2,,2016-01-14 19:54:37.847,2,,90,,,2016-01-14 19:54:37.847,0,,5420,
6871,2,,2016-01-15 03:45:05.540,2,,334,,,2016-01-15 03:45:05.540,0,,6865,
6873,2,,2016-01-15 20:37:48.797,4,,5601,5601,2016-01-17 20:26:58.493,2016-01-17 20:26:58.493,0,,6723,
6875,2,,2016-01-16 15:43:35.283,6,,9452,,,2016-01-16 15:43:35.283,2,,6861,
6876,2,,2016-01-16 16:17:17.027,4,,2976,,,2016-01-16 16:17:17.027,0,,6854,
6877,2,,2016-01-16 20:24:40.583,3,,117,,,2016-01-16 20:24:40.583,2,,6872,
6881,2,,2016-01-17 13:13:09.337,3,,8436,,,2016-01-17 13:13:09.337,0,,6830,
6882,2,,2016-01-17 15:23:53.627,5,,2976,,,2016-01-17 15:23:53.627,2,,6879,
6883,2,,2016-01-17 19:35:47.713,3,,3856,3856,2016-01-21 20:14:07.690,2016-01-21 20:14:07.690,4,,6836,
6885,2,,2016-01-18 00:43:12.283,1,,6541,,,2016-01-18 00:43:12.283,0,,6833,
6886,2,,2016-01-18 09:00:30.410,1,,5763,5763,2016-01-18 09:17:14.420,2016-01-18 09:17:14.420,1,,6833,
6889,2,,2016-01-18 14:41:50.187,3,,18,18,2016-01-18 18:07:41.253,2016-01-18 18:07:41.253,3,,6864,
6890,2,,2016-01-18 15:07:23.923,3,,18,,,2016-01-18 15:07:23.923,1,,6754,
6891,2,,2016-01-18 15:39:21.800,16,,4293,,,2016-01-18 15:39:21.800,1,,6884,
6894,2,,2016-01-18 17:50:36.233,1,,1667,,,2016-01-18 17:50:36.233,0,,6893,
6895,2,,2016-01-18 18:00:23.217,3,,8938,,,2016-01-18 18:00:23.217,0,,6878,
6896,2,,2016-01-18 18:19:33.327,2,,5601,,,2016-01-18 18:19:33.327,3,,6892,
6897,2,,2016-01-18 18:45:56.357,2,,5601,,,2016-01-18 18:45:56.357,0,,6878,
6899,2,,2016-01-18 20:01:06.143,2,,4281,,,2016-01-18 20:01:06.143,1,,6887,
6902,2,,2016-01-18 23:50:03.753,2,,1667,,,2016-01-18 23:50:03.753,0,,6901,
6903,2,,2016-01-19 00:28:52.627,3,,5601,5601,2016-01-20 02:49:26.713,2016-01-20 02:49:26.713,2,,6900,
6904,2,,2016-01-19 01:14:50.780,3,,9452,,,2016-01-19 01:14:50.780,0,,6788,
6905,2,,2016-01-19 08:28:31.477,2,,5763,,,2016-01-19 08:28:31.477,0,,6887,
6911,2,,2016-01-19 18:23:15.040,2,,3564,,,2016-01-19 18:23:15.040,1,,6907,
6912,2,,2016-01-19 18:50:32.433,2,,1667,,,2016-01-19 18:50:32.433,2,,6909,
6917,2,,2016-01-20 14:45:10.750,3,,1652,-1,2017-04-13 12:57:29.950,2016-01-20 14:45:10.750,2,,6916,
6919,2,,2016-01-20 19:05:30.750,4,,1667,,,2016-01-20 19:05:30.750,1,,6915,
6920,2,,2016-01-20 19:55:33.920,5,,9883,-1,2017-05-23 12:37:19.983,2016-01-20 19:55:33.920,2,,6847,
6922,2,,2016-01-20 23:03:23.133,3,,18,,,2016-01-20 23:03:23.133,1,,6913,
6923,2,,2016-01-20 23:34:03.817,0,,9929,7037,2016-05-04 12:11:29.300,2016-05-04 12:11:29.300,0,,6815,
6926,2,,2016-01-21 15:41:43.037,3,,18,,,2016-01-21 15:41:43.037,0,,6815,
6930,2,,2016-01-22 09:46:39.420,6,,6044,,,2016-01-22 09:46:39.420,0,,6927,
6933,2,,2016-01-22 12:21:47.983,6,,5763,,,2016-01-22 12:21:47.983,0,,6924,
6934,2,,2016-01-22 23:44:26.137,1,,9939,,,2016-01-22 23:44:26.137,1,,6921,
6938,2,,2016-01-23 21:41:49.943,4,,9901,,,2016-01-23 21:41:49.943,2,,6806,
6940,2,,2016-01-24 10:16:36.573,2,,6830,,,2016-01-24 10:16:36.573,0,,6879,
6941,2,,2016-01-24 12:12:24.117,2,,1652,-1,2017-04-13 12:53:20.133,2016-02-06 16:28:34.143,0,,6939,
6948,2,,2016-01-27 02:08:58.810,1,,263,,,2016-01-27 02:08:58.810,0,,6767,
6949,2,,2016-01-27 09:24:51.413,10,,10005,1511,2016-05-18 19:21:24.877,2016-05-18 19:21:24.877,0,,266,
6953,2,,2016-01-27 11:15:15.347,4,,1436,1436,2016-01-27 11:27:00.790,2016-01-27 11:27:00.790,0,,6944,
6955,2,,2016-01-27 17:36:27.540,11,,9452,9452,2016-04-19 17:38:54.200,2016-04-19 17:38:54.200,5,,6884,
6956,2,,2016-01-27 21:20:51.163,2,,9304,,,2016-01-27 21:20:51.163,0,,6954,
6957,2,,2016-01-28 10:43:38.320,3,,334,,,2016-01-28 10:43:38.320,0,,6952,
6958,2,,2016-01-28 10:45:37.970,2,,334,,,2016-01-28 10:45:37.970,0,,6954,
6959,2,,2016-01-29 05:27:36.193,1,,10031,,,2016-01-29 05:27:36.193,1,,4496,
6963,2,,2016-01-30 14:50:01.523,2,,2976,,,2016-01-30 14:50:01.523,0,,6927,
6964,2,,2016-01-30 15:12:06.757,6,,2976,,,2016-01-30 15:12:06.757,3,,6961,
6966,2,,2016-01-30 21:23:14.527,4,,1511,,,2016-01-30 21:23:14.527,0,,6962,
6967,2,,2016-01-30 21:59:33.997,3,,10051,,,2016-01-30 21:59:33.997,1,,1926,
6969,2,,2016-01-31 10:26:17.090,6,,1511,90,2016-02-01 22:53:38.790,2016-02-01 22:53:38.790,0,,6968,
6971,2,,2016-01-31 16:24:28.647,3,,3905,,,2016-01-31 16:24:28.647,0,,266,
6972,2,,2016-01-31 16:30:08.257,2,,3905,,,2016-01-31 16:30:08.257,3,,6951,
6975,2,,2016-02-01 18:28:52.443,4,,190,,,2016-02-01 18:28:52.443,3,,6974,
6979,2,,2016-02-02 07:28:25.467,3,,10079,,,2016-02-02 07:28:25.467,0,,6973,
6983,2,,2016-02-02 19:48:08.537,2,,10082,,,2016-02-02 19:48:08.537,0,,478,
6986,2,,2016-02-03 17:37:04.590,2,,10102,,,2016-02-03 17:37:04.590,0,,6815,
6988,2,,2016-02-03 21:28:52.407,3,,10107,6083,2016-02-05 01:29:48.907,2016-02-05 01:29:48.907,0,,1582,
6993,2,,2016-02-04 18:02:33.917,1,,5763,,,2016-02-04 18:02:33.917,0,,6985,
6996,2,,2016-02-04 23:37:59.980,1,,3606,,,2016-02-04 23:37:59.980,5,,6995,
6997,2,,2016-02-05 00:47:29.087,3,,3400,,,2016-02-05 00:47:29.087,0,,6950,
7000,2,,2016-02-05 22:35:09.260,2,,10131,,,2016-02-05 22:35:09.260,0,,1847,
7001,2,,2016-02-06 04:04:37.273,5,,1474,1474,2016-02-06 06:31:50.210,2016-02-06 06:31:50.210,1,,6800,
7002,2,,2016-02-06 04:23:45.713,0,,1474,,,2016-02-06 04:23:45.713,3,,6664,
7003,2,,2016-02-06 09:13:45.033,7,,4058,5549,2016-08-26 18:46:26.567,2016-08-26 18:46:26.567,1,,6800,
7004,2,,2016-02-07 13:58:13.220,3,,10131,10131,2016-02-12 13:56:55.477,2016-02-12 13:56:55.477,4,,6970,
7005,2,,2016-02-07 14:21:34.783,2,,10131,10131,2016-02-12 13:58:38.357,2016-02-12 13:58:38.357,0,,6932,
7006,2,,2016-02-07 15:00:01.950,4,,10131,10131,2016-02-12 13:57:35.897,2016-02-12 13:57:35.897,4,,6470,
7009,2,,2016-02-07 21:02:42.307,10,,639,,,2016-02-07 21:02:42.307,1,,7007,
7010,2,,2016-02-07 21:21:26.973,4,,639,,,2016-02-07 21:21:26.973,0,,6429,
7011,2,,2016-02-07 21:33:55.800,2,,10145,,,2016-02-07 21:33:55.800,0,,5868,
7013,2,,2016-02-07 23:00:28.487,5,,10145,4293,2016-02-08 16:01:48.860,2016-02-08 16:01:48.860,0,,7008,
7019,2,,2016-02-08 14:41:25.163,2,,10153,,,2016-02-08 14:41:25.163,0,,4027,
7020,2,,2016-02-08 14:46:46.610,2,,10153,,,2016-02-08 14:46:46.610,0,,4779,
7021,2,,2016-02-08 19:45:09.550,2,,10158,,,2016-02-08 19:45:09.550,2,,7007,
7034,2,,2016-02-09 01:22:51.100,3,,90,,,2016-02-09 01:22:51.100,0,,7026,
7035,2,,2016-02-09 06:46:03.027,4,,90,,,2016-02-09 06:46:03.027,0,,7022,
7036,2,,2016-02-09 11:33:12.137,2,,334,,,2016-02-09 11:33:12.137,0,,7025,
7037,2,,2016-02-09 14:00:13.490,3,,8555,,,2016-02-09 14:00:13.490,0,,6994,
7040,2,,2016-02-09 17:16:12.897,2,,6083,,,2016-02-09 17:16:12.897,0,,7018,
7043,2,,2016-02-09 20:14:16.613,3,,1511,-1,2017-05-23 12:37:19.983,2016-02-09 20:14:16.613,0,,7042,
7044,2,,2016-02-09 23:19:55.617,2,,334,,,2016-02-09 23:19:55.617,1,,7041,
7045,2,,2016-02-10 01:08:42.803,3,,958,,,2016-02-10 01:08:42.803,0,,7041,
7054,2,,2016-02-10 14:49:23.277,6,,8938,,,2016-02-10 14:49:23.277,0,,7039,
7059,2,,2016-02-10 22:34:30.823,16,,8823,,,2016-02-10 22:34:30.823,2,,7055,
7064,2,,2016-02-11 12:15:09.077,2,,10199,,,2016-02-11 12:15:09.077,2,,7012,
7067,2,,2016-02-11 16:32:54.527,3,,10206,,,2016-02-11 16:32:54.527,0,,4428,
7070,2,,2016-02-11 22:42:57.653,2,,8632,,,2016-02-11 22:42:57.653,2,,6030,
7073,2,,2016-02-12 18:34:07.713,3,,263,-1,2017-04-13 12:57:29.950,2016-02-12 18:34:07.713,0,,6976,
7076,2,,2016-02-13 00:28:53.863,3,,8938,8938,2017-04-18 21:29:06.257,2017-04-18 21:29:06.257,0,,7063,
7077,2,,2016-02-13 09:20:09.590,3,,1511,,,2016-02-13 09:20:09.590,1,,6978,
7078,2,,2016-02-13 09:31:50.420,1,,3879,,,2016-02-13 09:31:50.420,0,,6978,
7079,2,,2016-02-13 12:10:47.803,1,,10145,,,2016-02-13 12:10:47.803,0,,6467,
7080,2,,2016-02-13 15:52:12.100,1,,9304,,,2016-02-13 15:52:12.100,0,,6867,
7083,2,,2016-02-13 21:11:38.153,1,,5661,5661,2016-02-13 22:09:33.930,2016-02-13 22:09:33.930,0,,6467,
7087,2,,2016-02-14 14:54:40.493,17,,1511,16847,2017-08-04 13:57:35.650,2017-08-04 13:57:35.650,9,,7084,
7090,2,,2016-02-15 13:36:28.517,6,,10232,,,2016-02-15 13:36:28.517,0,,7089,
7091,2,,2016-02-15 15:39:35.213,4,,5763,,,2016-02-15 15:39:35.213,1,,7075,
7092,2,,2016-02-15 16:15:28.920,1,,5763,,,2016-02-15 16:15:28.920,0,,7071,
7093,2,,2016-02-15 16:19:37.460,6,,10238,,,2016-02-15 16:19:37.460,0,,7089,
7094,2,,2016-02-15 16:52:53.077,1,,10235,10235,2016-02-16 08:58:54.057,2016-02-16 08:58:54.057,0,,7071,
7097,2,,2016-02-15 20:10:05.457,2,,1511,-1,2017-04-13 12:57:29.950,2016-02-15 20:10:05.457,0,,7089,
7098,2,,2016-02-15 21:12:53.027,1,,5661,,,2016-02-15 21:12:53.027,0,,6945,
7101,2,,2016-02-16 01:36:34.337,2,,10131,10131,2016-04-16 18:16:52.457,2016-04-16 18:16:52.457,0,,7089,
7106,2,,2016-02-17 10:58:47.797,3,,9213,,,2016-02-17 10:58:47.797,0,,7089,
7107,2,,2016-02-17 12:09:16.600,2,,334,,,2016-02-17 12:09:16.600,1,,7105,
7108,2,,2016-02-17 21:20:17.947,3,,8555,,,2016-02-17 21:20:17.947,3,,7086,
7111,2,,2016-02-18 04:54:30.517,6,,90,90,2016-02-18 05:03:37.370,2016-02-18 05:03:37.370,1,,7109,
7112,2,,2016-02-18 11:36:40.017,3,,10275,,,2016-02-18 11:36:40.017,0,,2120,
7118,2,,2016-02-19 14:38:03.937,2,,10235,10235,2016-02-19 15:45:11.097,2016-02-19 15:45:11.097,0,,7117,
7120,2,,2016-02-19 18:26:04.983,2,,1766,,,2016-02-19 18:26:04.983,0,,7041,
7121,2,,2016-02-19 18:30:19.573,2,,1766,,,2016-02-19 18:30:19.573,0,,6142,
7122,2,,2016-02-19 21:37:25.350,1,,1511,,,2016-02-19 21:37:25.350,0,,7105,
7124,2,,2016-02-20 16:38:53.353,2,,1511,,,2016-02-20 16:38:53.353,2,,7114,
7133,2,,2016-02-22 14:29:18.983,1,,8555,,,2016-02-22 14:29:18.983,0,,7113,
7135,2,,2016-02-22 16:16:19.313,1,,263,,,2016-02-22 16:16:19.313,0,,7130,
7139,2,,2016-02-22 16:57:53.823,3,,8555,,,2016-02-22 16:57:53.823,0,,7137,
7144,2,,2016-02-22 22:00:52.297,1,,10235,-1,2017-04-13 12:57:29.653,2016-02-22 22:00:52.297,0,,705,
