Id,AcceptedAnswerId,CreationDate,ViewCount,OwnerUserId,Title,Tags,OwnerDisplayName
6710,,2015-12-21 20:26:17,75,9624,Independent Census Data for 3rd World Countries,data-request;data.gov;census,
6720,,2015-12-22 12:07:12,145,9628,Historical NWS GFS forecast data,weather,
6721,6731,2015-12-22 15:19:43,73,9631,"Is there a dataset on existing flow of people between US cities?(could be car, bus, train or plane)",usa;traffic,
6722,,2015-12-22 15:29:24,77,9632,MIMIC-III prescription problem,mimic-iii,
6723,6873,2015-12-22 15:35:28,178,9632,MIMIC-III inputevents MV or CV,mimic-iii,
6725,,2015-12-23 02:11:01,50,6864,California Private School Data,data-request;education;computing,
6726,,2015-12-23 04:58:29,50,3574,Is there anything like Quandl for social sciences or health services research?,uses-of-open-data;survey,
6727,,2015-12-23 05:09:55,44,9636,Is there any data set for querying labor certification data?,labor,
6734,9849,2015-12-24 00:38:23,169,3793,Lake Victoria bathymetric data,geospatial,
6736,6737,2015-12-25 14:09:58,31,5386,Does Google correlate stop for Belgium in 2014?,europe,
6738,11684,2015-12-26 04:26:15,46,9660,Corpus of documents with important sentences marked,corpora,
6739,6743,2015-12-26 04:58:52,1180,9661,US Residential Mailing Addresses Databases,usa;geospatial;api;address,
6740,,2015-12-26 14:55:23,189,9632,MIMIC-III Elixhauser comorbidity table,mimic-iii,
6741,6747,2015-12-26 20:00:16,130,9632,MIMIC-III. Select only the first ICU admission,mimic-iii,
6746,6749,2015-12-27 07:20:35,217,9670,Knife deaths by country per year,data-request,
6748,6753,2015-12-27 12:41:24,426,9632,MIMIC-III severity score,mimic-iii,
6754,6890,2015-12-28 20:24:44,355,9678,How to output the description of Wikidata items using SPARQL?,wikidata;sparql,
6760,,2015-12-29 20:22:02,123,,"Reliable source for getting free land use map for Ahmedabad city, India?",geospatial;india,Md Rabiul Islam
6762,,2015-12-30 08:09:26,24,2549,Historical world records,data-request;sports,
6764,,2015-12-30 14:29:19,52,1052,"Government standards, guidelines, and practices for collecting data",government;releasing-data;data-format;standards,
6767,6791,2015-12-30 20:59:02,377,9698,Where can I find biological time series data?,data-request;time-series;biology;population,
6768,6770,2015-12-30 21:38:54,76,147,MIMIC-III: When exactly was MIMIC-III v1.3 released?,mimic-iii,
6771,,2015-12-31 10:54:33,361,9704,Required a audio format baby crying data set,data-request;audio,
6775,,2015-12-31 21:42:55,22,9706,How can I find state level data on NLRB 81a3 cases,data.gov,
6776,,2016-01-01 21:25:57,80,9753,Is there a way to download and use historical price data from Amazon?,data-request;historical;prices,Matt Cole
6777,,2016-01-02 06:14:36,169,9718,Proxy access.log file or dataset,data-request,
6778,,2016-01-02 10:04:38,66,8610,Free quad polarization SAR images of San Francisco in bands X and L?,data-request;usa;geospatial;city;research,
6779,,2016-01-01 21:05:41,373,9868,Is there any public dataset related to fashion objects?,data-request;machine-learning;fashion,Hoap Humanoid
6780,6784,2015-12-31 19:35:08,119,9722,Data sets for predicting home value,data-request;web-crawling;big-data;real-estate,Luis Ramon Ramirez Rodriguez
6786,,2016-01-03 18:21:19,90,9739,Resources on Data Science for Football / Soccer in-line?,data-request;sports;historical,SpanishBoy
6787,,2016-01-04 08:14:31,77,9420,Mapping between mimic-iii clinical data and mimic II V3 waveforms,mimic-iii,
6788,6904,2016-01-04 13:26:06,198,9738,Where can I get a sample dataset for A/B split testing?,data-request;r,
6793,,2016-01-05 01:53:50,43,9741,American English pronunciation dictionary in text form showing syllables,data-request;language,
6798,,2016-01-05 20:02:27,21,9747,PlanFinder API Data Availability,healthcare-finder-api,
6799,,2016-01-06 09:04:45,69,9755,Test data set for calendar data,data-request;machine-learning;calendar;email,LostAvatar
6800,6803,2016-01-06 15:22:26,4027,9722,List of United States cities,usa;openfda;city;python,
6802,,2016-01-06 16:00:58,18,9761,"Is there a data source indicating how long most major surgeries take, and what are the associated risks/outcomes?",healthcare,
6804,,2016-01-06 22:57:02,1255,9764,Retrieving Every Amazon Product ASIN,data-request;api-request,
6805,,2016-01-07 01:58:30,60,9766,Looking for zip codes and elevation of high schools,data-request;data.gov;geospatial;education,
6806,6938,2016-01-07 03:25:58,341,9767,Global Precipitation Measurement (GPM) data download in R,data.gov;r,
6807,6813,2016-01-07 04:11:54,116,9768,How do I get just city-level data on data.gov?,data.gov;extracting,
6808,,2016-01-07 09:18:26,59,9494,Active Fast-Flux Domains,data-request,
6811,6812,2016-01-07 18:48:24,41,9775,OpenFDA report_date for Food/Enforcement doesn't seem to work after 9/23/2015,openfda,
6815,,2016-01-07 21:56:05,644,9778,Retrieve US Census Data in Excel format,api;us-census;census,
6819,6820,2016-01-08 15:47:41,96,9784,MIMIC-II Introduction document: errors in example code?,mimic-iii,
6823,,2016-01-09 02:06:16,66,1652,Dataset of number of car accidents per cause in the United States,data-request;usa;cars,
6824,6825,2016-01-06 09:55:55,49,6325,Open data set to calculate the correlation between different brands,data-request;tool-request,Sreejithc321
6826,6827,2016-01-06 00:03:56,55,,List of complex datasets for ML in the cloud comparison,machine-learning,Javierfdr
6828,6846,2016-01-09 19:03:20,32,5647,"Taxonomy of web pages for illustrating the reach of ""open data""",uses-of-open-data,
6829,,2016-01-09 19:18:04,31,9795,Sustainability Contacts for Educational Facilities,data-request;data.gov;education,
6830,,2016-01-10 01:40:32,401,9796,API for getting data from a disease name?,openfda;uses-of-open-data;disease,
6831,6832,2016-01-10 12:18:25,48,9803,Literacy rates of Asian countries,education;census;demographics;asia,
6833,,2016-01-11 04:16:24,136,9808,How can I download datasets from Twitter and Facebook from an specific event and time period?,social-media,
6834,,2016-01-11 04:58:22,65,9809,Access to anonymous personal financial portfolio data,data-request;finance;corpora,
6836,,2016-01-11 13:53:16,113,9873,Elevation data sources,data-request;geospatial;maps;europe,ronIT
6837,6839,2016-01-11 18:04:35,50,1359,Statistics of the yearly amount of beds in private prisons in the US,data-request;usa;crime,
6840,,2016-01-11 20:14:16,35,1652,Domestic accidents due to exploding plates and bowls,data-request;healthcare,
6842,6843,2016-01-11 22:03:55,19,6029,Employment data by income at the state level,data-request;labor;income,
6845,10169,2016-01-12 09:48:59,261,8302,Travel statistics by gender and country,data-request;demographics;global;travel,
6847,,2016-01-12 14:20:04,222,9821,How to scrape rugby union data from espn.co.uk,programming,
6849,,2016-01-12 15:12:12,91,9822,Is there an API for drug approval packages from the FDA?,openfda;medical,
6850,,2016-01-12 18:49:48,38,9826,Income cohorts based on household size,data-request;us-census;income,
6851,,2016-01-12 19:17:05,91,6896,weather dataset,data-request;weather;uk,
6854,6876,2016-01-13 08:50:28,135,9825,Kidney transplant dataset,data-request;healthcare,
6859,,2016-01-13 16:06:29,21,9837,Where can I find Nefazadone CBASP dataset?,data-request;medical,
6861,6875,2016-01-13 19:20:51,245,30,Data on refugee migration,data-request,
6864,,2016-01-14 01:17:17,990,9844,Are there any open datasets for LinkedIn public profiles?,data-request;api-request,
6865,,2016-01-14 07:29:30,72,1681,BLS Consumer Expenditure Survey at MSA level,data-request;usa;government;labor,
6866,,2016-01-14 07:31:48,90,9845,UK Mobile phone gps location database,data-request;geospatial;uk,
6867,,2016-01-14 08:53:01,66,9849,where can I find world-wide commercial flight routes information?,data-request;transportation,
6872,6877,2016-01-15 14:57:21,63,9452,sports-reference.com legality of using their data for other applications,sports;legal,
6874,,2016-01-16 00:50:43,35,8302,The list of projected GDP in the past?,data-request;economics;gdp,
6878,6895,2016-01-17 02:16:20,86,1652,How to map MIMIC-II's SUBJECT_ID and HADM_ID with MIMIC-III's SUBJECT_ID and HADM_ID?,mimic-iii,
6879,,2016-01-17 02:16:36,232,8302,"Average income by age group, for all countries?",data-request;economics;income,
6880,,2016-01-17 08:23:07,62,8518,Corpus of human-scored machine translations?,data-request;language;nlp;corpora;translation,
6884,6955,2016-01-17 22:15:10,13312,9452,Cryptocurrency historical prices,data-request;historical,
6887,,2016-01-18 10:33:45,100,9825,Predictors for AD/senile dementia dataset,data-request;healthcare,
6888,10308,2016-01-18 12:39:25,190,9894,"5-star Open Data rating scheme, are there URIs for the ratings?",linked-data;rdf;ontology;5-star-scheme,
6892,,2016-01-18 17:03:09,32,1652,Do some publishers offer to host a mirror of webpages used as a reference?,publications,
6893,,2016-01-18 17:08:32,30,9899,Where can I find Open Data on Nigeria's Annual Budget?,data-request;africa,
6898,,2016-01-18 19:50:45,143,9897,Music Festival Datasets Resources,uses-of-open-data;music,
6900,6903,2016-01-18 22:54:52,120,9903,TwoCircles Dataset,data-request,
6901,,2016-01-18 23:18:48,110,9904,Where to Find Data....Project Idea,data-request,
6906,,2016-01-19 11:09:44,34,754,Database of evacuation sites in Japan (places to take refuge after a natural disaster),data-request;geospatial;japan;disaster,
6907,,2016-01-19 15:18:08,23,8846,"openFDA Device Adverse Events missing for Dec, 2015 (as of 19-Jan-2016)",openfda,
6908,,2016-01-19 15:26:26,30,9331,What you look for in a codebook,government;tool-request;uses-of-open-data,
6909,,2016-01-19 16:05:41,24,9825,dataset access for icpsr members,data-request,
6910,,2016-01-19 17:58:59,65,9915,Data by county or by zip code on commercial new construction permits issued across the United States,data-request;economics;historical;postal-code;county,
6913,6922,2016-01-19 20:16:33,48,1722,Assignment file for VTD's to Congressional Districts? (NYS 2010),maps;us-census,
6915,,2016-01-20 04:16:44,69,3793,Countries with a Census,metadata;census;global,
6916,6917,2016-01-20 09:33:55,97,9635,Meaning of SEQ_NUM in DIAGNOSES_ICD table and missing values in ICD9_CODE field,mimic-iii,
6918,,2016-01-20 15:35:49,36,9516,Games for education,education;games,
6921,6934,2016-01-20 20:42:44,57,5473,Looking for high (temporal) frequency wind data,weather,
6924,6933,2016-01-20 23:47:38,57,9304,Scientometric/bibliometric data retrieval from a list of DOI,data-request;tool-request;research;extracting;bibliometrics,
6927,,2016-01-21 17:14:15,247,9739,Open datasets of lottery winning numbers,data-request;sports;games,
6929,,2016-01-22 09:45:54,73,4035,A standard format for English vocabulary,data-format,
6931,,2016-01-22 11:11:40,102,9949,Error when importing data from SQL dumps to MIMIC-III tables,mimic-iii,
6932,,2016-01-22 11:54:21,277,9883,Tennis dataset of hawk-eye or other stats,sports,
6935,,2016-01-23 11:53:40,69,9961,Water & Energy Usage Data,data-request;energy,
6936,,2016-01-23 20:58:48,44,9970,Discrepancy between OpenFDA and FAERS,openfda,
6939,,2016-01-24 09:14:03,47,9420,Arterial line location and PPG sensor location,mimic-iii,
6942,,2016-01-24 19:32:54,115,9976,Statistics on car life length for each car model?,data-request;foia;cars,
6944,6953,2016-01-26 13:40:03,59,87,Getting influences / influencedBy data from DBpedia,json;wikipedia;dbpedia,
6945,,2016-01-26 16:35:29,56,1652,Dataset of clinical trial accidents,data-request;healthcare,
6946,,2016-01-27 01:21:40,113,9998,Big data set for Document Classification,data-request;machine-learning;corpora,
6950,6997,2016-01-27 01:28:56,48,3400,Where to find data on Australian business types and locations?,data-request;business;australia,Stephen Lead
6951,,2016-01-27 09:59:40,68,754,Repository of virus-infected computer files,data-request;software;security,
6952,6957,2016-01-27 10:52:23,90,10006,"Urban, suburban, and rural blockgroup data",data-request;geospatial;us-census,
6954,,2016-01-27 13:36:31,59,10011,Where can I find information for standard deviation and mean for real life data?,data-request,
6960,,2016-01-29 16:26:01,118,10035,Is there open data set on Facebook status?,data-request;social-media,
6961,6964,2016-01-29 19:42:41,346,10038,Looking for open source LGBT datasets,data-request;usa;geospatial;csv;lgbt,
6962,,2016-01-29 21:14:03,241,10039,German news/text data set,data-request;language;nlp;europe;media,
6968,,2016-01-31 03:45:23,39,10052,"Federal, state, and county prisons & jails",data-request;usa;geospatial;government;geocoding,
6970,,2016-01-31 15:37:46,377,606,Data sets for evaluating cluster analysis,data-request;machine-learning,
6973,,2016-02-01 08:16:43,74,,Where can I get vector datasets for Nasarawa state in Nigeria?,data-request;geospatial;africa,Kansy
6974,6975,2016-02-01 18:16:20,39,6083,Formats of texts from wikisource?,data-format;text,
6976,,2016-02-01 19:16:13,76,10070,How data data.gov tend to perform?,data.gov,
6977,,2016-02-02 01:07:15,104,10074,Find a List of Private Companies That Use Canadian Government Open Data?,data-request;government;uses-of-open-data;companies,
6978,,2016-02-02 06:17:34,73,10078,Keyboard keystrokes with timing,data-request;language;computing,
6980,9796,2016-02-02 10:51:23,165,10080,Luxury watches database,data-request,
6981,,2016-02-02 18:19:42,24,8547,"where can i download archives of eclipse,ibm jazz and mozilla",data-request;releasing-data;machine-learning;nlp;research,
6982,,2016-02-02 18:42:57,48,10086,"Phone Tracker, How does this work, and could it be used?",data-request,
6984,,2016-02-03 01:51:05,15,10094,finding old cookies from Chrome,research,
6985,,2016-02-03 08:53:36,71,10097,Are there time series of population data for the world urban areas?,data-request;population,
6989,,2016-02-04 06:48:06,31,8547,does bugzilla have an updated dump for all of its project,data-request,
6991,,2016-02-04 15:57:26,53,10112,GTFS vs SIRI wich one is more used nowaday,uses-of-open-data;public-transport,
6994,,2016-02-04 19:16:36,118,10114,University of Phoenix Salary Data,data-request;collegescorecard,
6995,,2016-02-04 22:03:50,47,10117,OPEN FDA spam phone calls,openfda,
6999,,2016-02-05 11:32:56,34,10123,"Tweets about past disasters (flood, storm, earthquake, volcanic eruption)",data-request;social-media;disaster,
7007,7009,2016-02-07 17:05:12,99,9182,Scraping pages to get prices can be considered as OpenData,uses-of-open-data;web-crawling;prices;open-definition,
